activity_datetime,user_id,unit_id,unit_type,day_completion_percentage,overall_completion_percentage
2022-01-30 20:28:31,user_34,unit_5,LEARNING_SET,100,100
2022-02-24 20:55:57,user_40,unit_153,LEARNING_SET,100,100
2022-01-30 22:15:37,user_31,unit_153,LEARNING_SET,100,100
2022-02-24 22:41:00,user_40,unit_5,LEARNING_SET,5,5
2022-02-24 22:48:33,user_40,unit_54,PRACTICE,100,100
2022-02-17 12:33:07,user_36,unit_31,LEARNING_SET,95,100
2022-01-31 12:49:02,user_35,unit_153,LEARNING_SET,100,100
2022-01-31 13:12:51,user_35,unit_5,LEARNING_SET,100,100
2022-01-30 14:28:18,user_30,unit_56,QUESTION_SET,100,100
2022-01-23 14:34:34,user_16,unit_13,LEARNING_SET,100,100
2022-02-24 14:41:16,user_27,unit_5,LEARNING_SET,5,5
2022-02-24 15:02:36,user_27,unit_54,PRACTICE,100,100
2022-02-17 15:12:36,user_36,unit_34,LEARNING_SET,100,100
2022-02-17 15:25:41,user_36,unit_37,PRACTICE,100,100
2022-01-30 15:56:02,user_30,unit_57,QUESTION_SET,100,100
2022-02-24 16:02:45,user_27,unit_56,QUESTION_SET,100,100
2022-01-30 16:17:59,user_30,unit_4,LEARNING_SET,100,100
2022-02-24 16:41:32,user_27,unit_57,QUESTION_SET,100,100
2022-02-24 17:18:52,user_27,unit_153,LEARNING_SET,100,100
2022-02-25 20:05:50,user_37,unit_5,LEARNING_SET,100,100
2022-02-25 20:06:19,user_39,unit_5,LEARNING_SET,150,150
2022-01-24 20:07:10,user_33,unit_32,LEARNING_SET,95,100
2022-01-24 20:09:10,user_33,unit_39,LEARNING_SET,100,100
2022-01-24 20:13:31,user_33,unit_40,PRACTICE,100,100
2022-01-23 21:51:17,user_16,unit_153,LEARNING_SET,20,100
2022-01-23 23:46:38,user_16,unit_174,LEARNING_SET,100,100
2022-02-26 7:43:43,user_39,unit_58,QUESTION_SET,100,100
2022-02-26 10:30:18,user_37,unit_58,QUESTION_SET,100,100
2022-02-01 11:53:43,user_35,unit_58,QUESTION_SET,100,100
2022-01-31 17:45:49,user_38,unit_54,PRACTICE,100,100
2021-10-18 7:51:20,user_49,unit_445,LEARNING_SET,5,5
2022-02-26 18:28:39,user_15,unit_5,LEARNING_SET,100,100
2022-02-20 8:41:54,user_49,unit_163,LEARNING_SET,100,100
2022-02-26 18:42:07,user_40,unit_5,LEARNING_SET,95,100
2022-03-04 8:44:28,user_49,unit_164,LEARNING_SET,100,100
2022-03-09 8:46:20,user_49,unit_165,PRACTICE,100,100
2022-02-01 19:03:11,user_34,unit_57,QUESTION_SET,100,100
2022-02-01 19:29:40,user_34,unit_58,QUESTION_SET,100,100
2022-02-01 19:35:47,user_29,unit_58,QUESTION_SET,100,100
2022-01-31 20:23:20,user_30,unit_58,QUESTION_SET,100,100
2022-02-18 21:21:58,user_36,unit_32,LEARNING_SET,60,60
2022-01-24 22:03:05,user_16,unit_36,LEARNING_SET,100,100
2022-01-24 22:16:26,user_16,unit_72,PRACTICE,100,100
2022-01-24 22:17:36,user_16,unit_71,LEARNING_SET,100,100
2022-02-26 22:27:11,user_40,unit_58,QUESTION_SET,100,100
2022-02-01 22:31:56,user_31,unit_58,QUESTION_SET,100,100
2022-01-24 23:18:30,user_16,unit_73,LEARNING_SET,100,100
2022-01-24 23:27:31,user_16,unit_75,PRACTICE,100,100
2022-01-24 23:28:34,user_16,unit_74,LEARNING_SET,100,100
2022-01-25 1:30:12,user_16,unit_80,QUESTION_SET,100,100
2022-02-02 12:06:31,user_17,unit_58,QUESTION_SET,100,100
2022-02-02 13:07:56,user_41,unit_50,LEARNING_SET,100,100
2022-02-02 14:03:44,user_41,unit_52,LEARNING_SET,100,100
2022-02-02 14:12:10,user_41,unit_53,LEARNING_SET,100,100
2022-02-02 17:20:19,user_41,unit_54,PRACTICE,100,100
2022-02-21 8:22:51,user_49,unit_166,LEARNING_SET,100,100
2021-11-11 8:25:06,user_49,unit_167,LEARNING_SET,100,100
2021-11-27 8:25:57,user_49,unit_168,PRACTICE,100,100
2022-02-27 18:30:05,user_39,unit_55,LEARNING_SET,100,100
2022-01-06 8:35:25,user_49,unit_446,LEARNING_SET,5,5
2022-02-27 18:36:15,user_37,unit_55,LEARNING_SET,100,100
2022-02-02 18:41:49,user_17,unit_55,LEARNING_SET,100,100
2022-02-26 18:50:54,user_27,unit_58,QUESTION_SET,100,100
2022-02-26 18:52:55,user_27,unit_55,LEARNING_SET,30,30
2022-02-02 19:03:09,user_29,unit_55,LEARNING_SET,100,100
2022-02-02 19:08:44,user_29,unit_59,LEARNING_SET,100,100
2022-02-02 19:10:51,user_31,unit_5,LEARNING_SET,5,5
2022-02-27 19:11:28,user_37,unit_59,LEARNING_SET,100,100
2022-02-27 19:13:06,user_39,unit_59,LEARNING_SET,100,100
2022-02-27 19:16:39,user_37,unit_60,PRACTICE,100,100
2022-02-02 19:17:30,user_29,unit_60,PRACTICE,100,100
2022-02-27 19:18:28,user_39,unit_60,PRACTICE,100,100
2022-02-02 19:39:01,user_41,unit_56,QUESTION_SET,100,100
2022-02-02 19:47:07,user_17,unit_59,LEARNING_SET,100,100
2022-02-27 19:51:56,user_15,unit_55,LEARNING_SET,100,100
2022-02-02 19:55:28,user_17,unit_60,PRACTICE,100,100
2022-02-02 19:56:22,user_34,unit_55,LEARNING_SET,100,100
2022-02-02 20:02:37,user_41,unit_57,QUESTION_SET,100,100
2022-02-02 20:06:06,user_34,unit_59,LEARNING_SET,100,100
2022-02-27 20:10:23,user_15,unit_59,LEARNING_SET,100,100
2022-02-02 20:13:26,user_34,unit_60,PRACTICE,100,100
2022-02-27 20:21:20,user_40,unit_55,LEARNING_SET,100,100
2022-02-27 20:28:56,user_15,unit_60,PRACTICE,100,100
2022-02-02 20:39:53,user_41,unit_58,QUESTION_SET,100,100
2022-02-02 20:42:05,user_41,unit_153,LEARNING_SET,5,5
2022-02-27 22:46:42,user_40,unit_60,PRACTICE,100,100
2022-01-26 2:48:53,user_16,unit_79,QUESTION_SET,100,100
2022-02-27 8:01:12,user_27,unit_55,LEARNING_SET,70,100
2022-02-03 11:53:49,user_35,unit_55,LEARNING_SET,100,100
2022-02-03 11:56:21,user_35,unit_59,LEARNING_SET,100,100
2022-02-03 12:03:55,user_35,unit_60,PRACTICE,100,100
2022-02-03 12:35:46,user_41,unit_153,LEARNING_SET,95,100
2022-02-03 13:34:47,user_41,unit_55,LEARNING_SET,100,100
2022-02-03 13:42:28,user_41,unit_59,LEARNING_SET,100,100
2022-02-03 13:43:00,user_41,unit_60,PRACTICE,100,100
2022-02-14 6:03:10,user_4,unit_1,LEARNING_SET,5,5
2022-01-27 17:18:55,user_33,unit_38,LEARNING_SET,100,100
2022-01-27 17:23:07,user_33,unit_46,LEARNING_SET,100,100
2022-01-27 17:29:12,user_33,unit_41,PRACTICE,100,100
2022-01-27 17:29:24,user_33,unit_43,LEARNING_SET,5,5
2022-02-03 17:34:27,user_31,unit_5,LEARNING_SET,95,100
2021-11-15 8:44:25,user_49,unit_169,LEARNING_SET,100,100
2022-02-03 18:46:05,user_31,unit_55,LEARNING_SET,100,100
2021-12-27 8:48:56,user_49,unit_170,LEARNING_SET,100,100
2021-12-04 8:53:04,user_49,unit_171,PRACTICE,100,100
2022-02-28 18:54:53,user_40,unit_61,LEARNING_SET,100,100
2022-02-03 18:56:43,user_41,unit_61,LEARNING_SET,100,100
2022-02-03 19:15:02,user_31,unit_59,LEARNING_SET,100,100
2022-02-03 19:20:38,user_31,unit_60,PRACTICE,100,100
2022-02-03 19:27:48,user_34,unit_61,LEARNING_SET,100,100
2022-02-03 19:40:50,user_34,unit_62,LEARNING_SET,100,100
2022-02-03 19:48:34,user_34,unit_63,PRACTICE,100,100
2022-02-03 19:51:51,user_29,unit_61,LEARNING_SET,100,100
2022-02-28 20:17:51,user_37,unit_61,LEARNING_SET,100,100
2022-02-28 20:26:01,user_39,unit_61,LEARNING_SET,100,100
2022-02-03 20:30:35,user_29,unit_62,LEARNING_SET,100,100
2022-02-28 20:31:31,user_39,unit_62,LEARNING_SET,100,100
2022-02-28 20:38:36,user_37,unit_62,LEARNING_SET,100,100
2022-02-28 20:39:48,user_39,unit_63,PRACTICE,100,100
2022-02-28 20:44:48,user_37,unit_63,PRACTICE,100,100
2022-02-03 20:48:01,user_29,unit_63,PRACTICE,100,100
2022-02-27 21:44:19,user_27,unit_61,LEARNING_SET,70,70
2022-02-03 23:04:19,user_17,unit_61,LEARNING_SET,100,100
2022-02-02 23:12:50,user_30,unit_153,LEARNING_SET,100,100
2022-02-03 23:14:54,user_17,unit_62,LEARNING_SET,100,100
2022-02-03 23:22:16,user_17,unit_63,PRACTICE,100,100
2022-02-02 23:39:11,user_30,unit_5,LEARNING_SET,100,100
2022-01-27 3:12:58,user_16,unit_81,QUESTION_SET,100,100
2022-02-28 7:19:35,user_27,unit_61,LEARNING_SET,30,100
2022-02-28 7:30:05,user_27,unit_60,PRACTICE,100,100
2022-02-06 12:52:46,user_4,unit_19,LEARNING_SET,100,100
2022-02-21 12:59:48,user_4,unit_24,LEARNING_SET,100,100
2022-02-07 23:01:32,user_4,unit_25,LEARNING_SET,100,100
2022-02-18 13:03:07,user_4,unit_26,PRACTICE,100,100
2022-02-06 23:08:39,user_4,unit_27,PRACTICE,100,100
2022-03-09 17:08:50,user_4,unit_28,LEARNING_SET,5,100
2022-01-04 0:04:21,user_49,unit_172,PRACTICE,100,100
2022-02-04 14:00:53,user_41,unit_5,LEARNING_SET,100,100
2022-02-04 15:19:40,user_41,unit_62,LEARNING_SET,100,100
2022-02-04 15:25:19,user_41,unit_63,PRACTICE,100,100
2022-03-01 20:11:16,user_4,unit_447,LEARNING_SET,5,75
2022-02-20 20:24:43,user_4,unit_448,LEARNING_SET,40,100
2022-02-04 16:28:44,user_35,unit_61,LEARNING_SET,100,100
2022-02-04 16:31:26,user_35,unit_62,LEARNING_SET,100,100
2022-02-04 16:39:43,user_35,unit_63,PRACTICE,100,100
2022-02-04 19:25:35,user_31,unit_61,LEARNING_SET,100,100
2022-02-04 20:08:32,user_31,unit_62,LEARNING_SET,100,100
2022-02-28 21:16:22,user_27,unit_63,PRACTICE,100,100
2022-02-21 21:35:04,user_36,unit_32,LEARNING_SET,40,100
2022-02-21 21:53:02,user_36,unit_39,LEARNING_SET,100,100
2022-02-21 22:01:47,user_36,unit_40,PRACTICE,100,100
2022-02-21 22:02:25,user_36,unit_38,LEARNING_SET,5,5
2022-02-05 17:42:04,user_31,unit_63,PRACTICE,100,100
2022-02-05 18:07:05,user_41,unit_64,LEARNING_SET,100,100
2022-03-02 18:12:21,user_39,unit_64,LEARNING_SET,100,100
2022-02-05 18:13:54,user_34,unit_64,LEARNING_SET,100,100
2022-03-02 18:26:14,user_37,unit_64,LEARNING_SET,100,100
2022-02-19 8:42:00,user_49,unit_275,LEARNING_SET,100,100
2022-02-05 18:47:23,user_41,unit_174,LEARNING_SET,100,100
2022-02-11 8:48:03,user_49,unit_449,EXAM,100,100
2022-02-05 18:52:47,user_17,unit_64,LEARNING_SET,100,100
2022-02-05 18:55:14,user_29,unit_64,LEARNING_SET,100,100
2022-03-02 18:57:05,user_39,unit_174,LEARNING_SET,100,100
2022-03-02 18:59:00,user_37,unit_174,LEARNING_SET,100,100
2022-02-05 19:14:21,user_34,unit_174,LEARNING_SET,100,100
2022-02-05 19:20:34,user_17,unit_174,LEARNING_SET,100,100
2022-02-05 19:57:42,user_31,unit_64,LEARNING_SET,100,100
2022-03-02 19:58:23,user_40,unit_63,PRACTICE,100,100
2022-03-02 19:58:39,user_40,unit_64,LEARNING_SET,100,100
2022-02-05 20:01:08,user_29,unit_174,LEARNING_SET,100,100
2022-03-02 20:09:20,user_40,unit_174,LEARNING_SET,5,5
2022-01-28 20:26:35,user_16,unit_76,LEARNING_SET,100,100
2022-01-28 20:28:05,user_26,unit_19,LEARNING_SET,20,100
2022-02-05 20:39:37,user_31,unit_174,LEARNING_SET,100,100
2022-02-05 23:05:02,user_35,unit_64,LEARNING_SET,100,100
2022-01-28 23:32:03,user_16,unit_78,PRACTICE,100,100
2022-02-06 12:46:39,user_35,unit_174,LEARNING_SET,100,100
2022-02-05 18:34:53,user_38,unit_55,LEARNING_SET,100,100
2022-01-30 0:07:22,user_16,unit_222,LEARNING_SET,100,100
2022-01-30 0:14:22,user_16,unit_223,PRACTICE,100,100
2022-01-30 0:53:23,user_16,unit_35,LEARNING_SET,100,100
2022-01-30 0:56:15,user_16,unit_178,PRACTICE,100,100
2022-03-04 10:17:21,user_40,unit_174,LEARNING_SET,95,100
2022-02-20 1:20:42,user_21,unit_450,EXAM,100,100
2022-03-03 12:25:00,user_27,unit_64,LEARNING_SET,100,100
2022-03-03 13:02:03,user_27,unit_174,LEARNING_SET,100,100
2022-02-09 18:38:24,user_4,unit_448,LEARNING_SET,60,60
2022-02-09 18:39:12,user_4,unit_451,ASSIGNMENT,100,100
2022-02-12 22:46:56,user_4,unit_452,LEARNING_SET,80,80
2022-02-07 18:58:38,user_4,unit_453,QUESTION_SET,33.33,33.33
2021-10-27 6:34:17,user_50,unit_224,LEARNING_SET,5,5
2022-03-10 10:11:24,user_50,unit_224,LEARNING_SET,95,100
2021-11-20 21:33:01,user_50,unit_226,EXAM,100,100
2021-12-07 8:13:08,user_50,unit_108,LEARNING_SET,30,100
2022-02-08 18:34:40,user_41,unit_65,LEARNING_SET,100,100
2022-02-08 18:42:39,user_17,unit_65,LEARNING_SET,100,100
2021-12-30 8:45:01,user_49,unit_173,LEARNING_SET,100,100
2022-01-23 8:47:56,user_49,unit_175,LEARNING_SET,100,100
2022-03-05 18:50:41,user_37,unit_65,LEARNING_SET,100,100
2021-12-09 8:52:22,user_49,unit_176,PRACTICE,100,100
2022-03-05 18:54:41,user_39,unit_65,LEARNING_SET,100,100
2022-03-05 19:00:03,user_40,unit_65,LEARNING_SET,100,100
2022-02-08 19:07:52,user_34,unit_65,LEARNING_SET,100,100
2022-02-02 9:11:32,user_49,unit_196,QUESTION_SET,100,100
2022-02-08 19:13:38,user_34,unit_66,LEARNING_SET,100,100
2022-03-05 19:13:45,user_37,unit_66,LEARNING_SET,100,100
2022-03-05 19:19:03,user_37,unit_67,PRACTICE,100,100
2022-02-08 19:23:05,user_34,unit_67,PRACTICE,100,100
2022-02-08 20:03:16,user_29,unit_65,LEARNING_SET,100,100
2022-02-08 20:06:38,user_29,unit_66,LEARNING_SET,100,100
2022-02-08 20:15:07,user_29,unit_67,PRACTICE,100,100
2022-02-08 20:39:17,user_31,unit_65,LEARNING_SET,100,100
2022-03-04 20:45:11,user_27,unit_65,LEARNING_SET,100,100
2022-02-08 21:29:33,user_17,unit_66,LEARNING_SET,100,100
2022-02-04 11:36:46,user_4,unit_30,PRACTICE,100,100
2022-02-10 1:43:58,user_4,unit_33,PRACTICE,100,100
2022-02-08 21:50:31,user_17,unit_67,PRACTICE,100,100
2022-03-04 21:50:40,user_27,unit_67,PRACTICE,100,100
2022-02-15 11:56:07,user_4,unit_28,LEARNING_SET,65,65
2022-02-08 22:01:20,user_31,unit_66,LEARNING_SET,100,100
2022-02-08 22:06:36,user_31,unit_67,PRACTICE,100,100
2022-02-13 12:29:32,user_4,unit_31,LEARNING_SET,100,100
2022-03-03 6:33:58,user_4,unit_37,PRACTICE,100,100
2022-02-06 13:10:14,user_4,unit_32,LEARNING_SET,20,20
2022-02-21 19:16:53,user_4,unit_40,PRACTICE,100,100
2022-02-09 19:39:09,user_4,unit_38,LEARNING_SET,100,100
2022-02-13 9:41:18,user_4,unit_46,LEARNING_SET,100,100
2022-02-18 19:45:44,user_4,unit_41,PRACTICE,100,100
2022-02-07 19:57:56,user_4,unit_43,LEARNING_SET,100,100
2022-02-05 10:03:41,user_4,unit_44,PRACTICE,100,100
2022-02-07 10:04:13,user_4,unit_45,LEARNING_SET,70,70
2022-03-04 14:18:56,user_4,unit_49,QUESTION_SET,100,100
2022-01-26 21:14:57,user_21,unit_40,PRACTICE,100,100
2022-02-09 16:07:16,user_35,unit_65,LEARNING_SET,100,100
2022-02-09 16:08:51,user_35,unit_66,LEARNING_SET,100,100
2022-02-09 16:13:38,user_35,unit_67,PRACTICE,100,100
2022-03-06 16:33:11,user_39,unit_66,LEARNING_SET,100,100
2022-03-06 16:41:27,user_39,unit_67,PRACTICE,100,100
2022-02-09 17:03:54,user_35,unit_68,QUESTION_SET,100,100
2022-02-09 18:04:58,user_41,unit_66,LEARNING_SET,100,100
2022-02-09 18:10:40,user_41,unit_67,PRACTICE,100,100
2022-02-03 8:37:03,user_4,unit_47,LEARNING_SET,30,30
2022-01-21 8:48:05,user_49,unit_183,LEARNING_SET,100,100
2021-12-08 8:51:19,user_49,unit_184,LEARNING_SET,100,100
2022-03-01 8:58:16,user_49,unit_185,PRACTICE,100,100
2022-03-06 19:04:49,user_39,unit_68,QUESTION_SET,50,50
2022-02-09 19:32:09,user_41,unit_68,QUESTION_SET,100,100
2021-12-15 9:40:56,user_49,unit_197,QUESTION_SET,100,100
2022-03-06 20:16:51,user_37,unit_68,QUESTION_SET,100,100
2022-02-09 21:14:36,user_17,unit_68,QUESTION_SET,100,100
2022-02-09 21:47:51,user_29,unit_68,QUESTION_SET,100,100
2022-03-05 5:50:03,user_4,unit_1,LEARNING_SET,95,100
2022-02-27 1:51:44,user_4,unit_2,LEARNING_SET,100,100
2022-02-09 21:54:35,user_28,unit_4,LEARNING_SET,100,100
2022-02-21 12:12:30,user_4,unit_454,LEARNING_SET,100,100
2022-02-09 22:16:04,user_28,unit_5,LEARNING_SET,100,100
2022-02-11 12:33:59,user_4,unit_455,LEARNING_SET,100,100
2022-02-14 12:35:09,user_4,unit_456,LEARNING_SET,100,100
2022-02-14 6:37:45,user_4,unit_457,PRACTICE,100,100
2022-02-05 2:37:56,user_4,unit_458,LEARNING_SET,5,5
2022-02-09 22:40:03,user_28,unit_153,LEARNING_SET,100,100
2022-02-09 22:56:19,user_31,unit_68,QUESTION_SET,100,100
2022-03-07 7:39:08,user_39,unit_68,QUESTION_SET,50,100
2022-02-02 12:46:34,user_16,unit_92,EXAM,100,100
2022-02-02 12:51:20,user_16,unit_93,EXAM,100,100
2021-10-20 3:45:00,user_50,unit_108,LEARNING_SET,70,70
2021-10-18 3:49:47,user_50,unit_109,LEARNING_SET,100,100
2022-03-08 3:55:05,user_50,unit_110,PRACTICE,100,100
2022-02-02 18:21:51,user_26,unit_24,LEARNING_SET,50,50
2022-03-07 18:24:47,user_40,unit_68,QUESTION_SET,50,50
2021-11-06 8:31:01,user_49,unit_186,LEARNING_SET,100,100
2022-02-08 8:33:50,user_49,unit_187,LEARNING_SET,100,100
2022-02-10 18:36:02,user_28,unit_174,LEARNING_SET,100,100
2022-01-19 8:36:08,user_49,unit_188,PRACTICE,100,100
2022-03-07 18:37:23,user_40,unit_67,PRACTICE,100,100
2022-02-02 18:53:10,user_16,unit_82,LEARNING_SET,100,100
2022-02-02 19:33:16,user_16,unit_85,LEARNING_SET,100,100
2022-02-02 19:43:22,user_16,unit_84,PRACTICE,100,100
2022-02-02 20:45:14,user_16,unit_94,EXAM,100,100
2022-02-02 20:52:48,user_16,unit_97,EXAM,100,100
2022-02-02 20:58:56,user_16,unit_95,EXAM,100,100
2022-03-06 23:07:41,user_27,unit_68,QUESTION_SET,100,100
2022-02-02 23:53:19,user_16,unit_87,QUESTION_SET,100,100
2022-02-02 23:55:10,user_16,unit_83,LEARNING_SET,100,100
2022-02-18 8:43:55,user_4,unit_47,LEARNING_SET,70,100
2022-02-19 18:52:07,user_4,unit_51,PRACTICE,100,100
2022-02-02 19:13:05,user_4,unit_52,LEARNING_SET,100,100
2022-02-16 20:42:56,user_4,unit_58,QUESTION_SET,100,100
2021-11-11 0:04:28,user_49,unit_216,QUESTION_SET,100,100
2022-02-11 13:58:05,user_35,unit_69,QUESTION_SET,100,100
2022-02-24 18:29:06,user_4,unit_458,LEARNING_SET,95,100
2022-02-03 17:59:30,user_16,unit_88,QUESTION_SET,100,100
2022-02-21 8:11:41,user_4,unit_459,LEARNING_SET,100,100
2022-02-10 8:11:41,user_4,unit_460,LEARNING_SET,100,100
2022-02-18 8:11:41,user_4,unit_356,LEARNING_SET,100,100
2022-02-24 8:11:41,user_4,unit_461,LEARNING_SET,100,100
2022-02-17 22:11:41,user_4,unit_462,LEARNING_SET,100,100
2022-02-14 22:11:41,user_4,unit_463,LEARNING_SET,100,100
2022-02-20 8:11:41,user_4,unit_121,LEARNING_SET,100,100
2022-02-19 8:11:41,user_4,unit_464,LEARNING_SET,100,100
2022-02-11 8:11:41,user_4,unit_465,LEARNING_SET,100,100
2022-02-09 22:11:41,user_4,unit_466,LEARNING_SET,100,100
2022-02-17 8:11:48,user_4,unit_467,LEARNING_SET,5,100
2022-03-08 18:25:53,user_37,unit_69,QUESTION_SET,50,100
2022-02-22 8:45:24,user_4,unit_468,LEARNING_SET,100,100
2022-02-27 8:48:11,user_49,unit_189,LEARNING_SET,100,100
2021-11-16 8:51:59,user_49,unit_190,LEARNING_SET,100,100
2022-03-08 19:18:12,user_39,unit_69,QUESTION_SET,50,50
2022-02-24 23:30:39,user_4,unit_469,LEARNING_SET,100,100
2022-02-08 9:43:30,user_4,unit_470,LEARNING_SET,100,100
2022-02-09 9:59:14,user_50,unit_111,QUESTION_SET,100,100
2022-02-11 20:12:39,user_29,unit_69,QUESTION_SET,50,50
2022-02-11 20:33:55,user_17,unit_69,QUESTION_SET,100,100
2022-03-08 21:25:44,user_40,unit_69,QUESTION_SET,50,50
2022-02-15 12:37:43,user_4,unit_3,ASSIGNMENT,100,100
2022-01-02 22:17:28,user_50,unit_112,QUESTION_SET,100,100
2021-12-17 22:19:58,user_50,unit_113,LEARNING_SET,5,100
2022-02-04 12:40:30,user_4,unit_471,LEARNING_SET,100,100
2022-02-14 22:47:06,user_4,unit_472,LEARNING_SET,100,100
2022-02-04 22:55:23,user_4,unit_473,LEARNING_SET,100,100
2022-02-03 22:56:00,user_4,unit_474,LEARNING_SET,100,100
2022-02-02 23:01:51,user_4,unit_475,LEARNING_SET,100,100
2022-02-12 13:57:29,user_4,unit_476,PRACTICE,100,100
2022-02-07 0:01:36,user_4,unit_477,PRACTICE,100,100
2021-10-21 0:37:20,user_49,unit_191,PRACTICE,100,100
2021-10-16 0:53:19,user_49,unit_278,LEARNING_SET,30,30
2022-02-12 17:33:24,user_41,unit_69,QUESTION_SET,100,100
2021-11-13 8:57:17,user_50,unit_276,LEARNING_SET,100,100
2022-03-05 8:57:40,user_50,unit_353,LEARNING_SET,100,100
2022-03-09 19:08:43,user_40,unit_68,QUESTION_SET,50,100
2022-02-04 19:12:26,user_26,unit_24,LEARNING_SET,50,100
2022-03-09 20:00:08,user_39,unit_276,LEARNING_SET,10,100
2022-02-12 20:53:37,user_31,unit_69,QUESTION_SET,50,50
2022-03-09 21:19:47,user_39,unit_69,QUESTION_SET,50,100
2021-12-29 11:41:15,user_50,unit_354,PRACTICE,100,100
2022-03-04 11:41:15,user_50,unit_478,PRACTICE,100,100
2022-02-12 21:54:52,user_31,unit_276,LEARNING_SET,100,100
2022-02-24 2:22:35,user_4,unit_479,PRACTICE,100,100
2022-02-04 23:11:05,user_16,unit_91,QUESTION_SET,100,100
2022-02-05 1:51:38,user_16,unit_100,QUESTION_SET,100,100
2022-02-05 2:55:09,user_16,unit_99,QUESTION_SET,100,100
2022-02-03 11:47:30,user_4,unit_480,QUESTION_SET,100,100
2022-02-08 22:00:03,user_4,unit_481,QUESTION_SET,100,100
2022-02-13 9:28:54,user_35,unit_276,LEARNING_SET,100,100
2021-10-29 0:47:51,user_50,unit_113,LEARNING_SET,95,95
2021-11-17 0:57:56,user_50,unit_114,LEARNING_SET,100,100
2022-01-31 1:04:00,user_50,unit_115,PRACTICE,100,100
2022-03-09 11:24:09,user_27,unit_69,QUESTION_SET,50,100
2022-02-13 12:23:17,user_41,unit_276,LEARNING_SET,70,70
2022-02-24 2:38:28,user_5,unit_359,QUESTION_SET,80,100
2022-02-05 13:21:00,user_16,unit_98,QUESTION_SET,100,100
2022-02-09 4:41:05,user_5,unit_482,QUESTION_SET,20,20
2022-01-01 5:36:19,user_49,unit_483,PRACTICE,100,100
2021-12-18 5:36:30,user_49,unit_484,LEARNING_SET,100,100
2022-02-27 5:44:57,user_37,unit_69,QUESTION_SET,50,50
2022-01-17 5:51:38,user_49,unit_485,EXAM,100,100
2022-02-25 5:58:07,user_5,unit_486,QUESTION_SET,60,60
2022-02-13 16:17:29,user_29,unit_69,QUESTION_SET,50,100
2022-02-11 6:55:55,user_5,unit_203,QUESTION_SET,14.29,71.43
2022-02-13 17:20:02,user_29,unit_276,LEARNING_SET,100,100
2022-01-14 7:31:35,user_37,unit_276,LEARNING_SET,80,100
2022-02-06 18:32:14,user_33,unit_43,LEARNING_SET,95,100
2022-02-06 18:35:46,user_33,unit_48,LEARNING_SET,100,100
2022-02-06 18:42:01,user_33,unit_44,PRACTICE,100,100
2022-02-13 18:44:44,user_29,unit_13,LEARNING_SET,100,100
2022-02-13 18:55:44,user_34,unit_13,LEARNING_SET,100,100
2022-02-06 18:57:20,user_33,unit_45,LEARNING_SET,100,100
2022-02-05 19:10:17,user_16,unit_276,LEARNING_SET,100,100
2022-02-05 19:11:01,user_16,unit_86,LEARNING_SET,100,100
2022-02-13 19:17:42,user_41,unit_13,LEARNING_SET,100,100
2022-02-24 9:48:42,user_50,unit_116,LEARNING_SET,100,100
2022-01-30 9:55:33,user_50,unit_117,LEARNING_SET,100,100
2022-02-28 10:00:01,user_50,unit_118,PRACTICE,100,100
2021-12-03 10:21:28,user_50,unit_119,QUESTION_SET,100,100
2021-12-22 10:39:05,user_50,unit_123,QUESTION_SET,100,100
2022-02-13 20:39:56,user_31,unit_13,LEARNING_SET,100,100
2022-02-01 10:49:27,user_50,unit_122,LEARNING_SET,10,100
2022-02-05 20:52:17,user_16,unit_181,LEARNING_SET,100,100
2022-02-05 21:03:19,user_16,unit_487,LEARNING_SET,5,5
2022-02-05 21:36:19,user_16,unit_182,PRACTICE,100,100
2022-02-03 12:03:10,user_4,unit_488,LEARNING_SET,100,100
2022-02-07 13:07:38,user_5,unit_233,QUESTION_SET,14.29,42.86
2022-02-06 1:37:05,user_16,unit_300,LEARNING_SET,60,100
2022-02-06 1:37:05,user_16,unit_244,LEARNING_SET,100,100
2022-02-06 2:05:41,user_16,unit_245,PRACTICE,100,100
2022-02-06 23:29:21,user_5,unit_203,QUESTION_SET,42.85,42.85
2022-02-20 23:45:55,user_4,unit_489,LEARNING_SET,100,100
2022-02-18 23:50:14,user_4,unit_490,LEARNING_SET,100,100
2022-02-03 17:55:34,user_4,unit_491,PRACTICE,100,100
2022-03-07 0:00:51,user_40,unit_13,LEARNING_SET,100,100
2022-01-31 0:10:43,user_39,unit_13,LEARNING_SET,100,100
